"ensembl_gene_id","primary_log2FC","direction_retention_fraction","loo_min_log2FC","loo_max_log2FC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","gene_symbol","gene_biotype","mapping_status"
"ENSG00000213333",-0.29242395850136,1,-0.334473499838674,-0.255155330520201,0.042049541337314,0.0116717302911434,0,"NPM1P50","transcribed_processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000240919",-0.207352036209834,1,-0.345132973973542,-0.157903539552984,0.137780937763708,0.0186928034501182,0,"AC022034.2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000226532",-0.0501674419477794,0.605263157894737,-0.206845539781778,0.0534590463422175,0.156678097833998,0.0209612284782108,0,"AL022718.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000104738",-0.094567074744903,0.921052631578947,-0.182574464749985,-0.028717751546002,0.0880073900050818,0.0210897898098981,0,"MCM4","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000149792",-0.0173467200597262,1,-0.0490151855418808,0.00325732052698906,0.0316684654821546,0.00769125139707806,0,"MRPL49","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000167380",0.107712813222742,0.921052631578947,-0.0140939737357131,0.142663037525025,0.121806786958455,0.0138633358340093,0,"ZNF226","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000234857",0.200983772751313,1,0.0787644230790015,0.239733512130746,0.122219349672312,0.00977319534004836,0,"HNRNPUL2-BSCL2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000231752",-0.332985828390477,1,-0.470709566163375,-0.225066551698082,0.137723737772897,0.0130517144688741,0,"EMBP1","transcribed_unprocessed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000107036",-0.123986143887586,1,-0.227437821348269,-0.0769910065882531,0.103451677460683,0.00861219496048874,0,"RIC1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000113905",0.14515019426216,0.921052631578947,0.0196576775867861,0.600983772675229,0.455833578413069,0.0275868456084692,0,"HRG","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000149761",0.212196653574861,1,0.154646941736157,0.285449786826547,0.0732531332516863,0.0102419084516455,0,"NUDT22","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000010072",-0.206866553024124,1,-0.249916524751205,-0.13283948671785,0.074027066306274,0.0104022133190646,0,"SPRTN","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000087087",0.0140283568016475,0.947368421052632,-0.0868495086832196,0.0676571362391855,0.100877865484867,0.0100196711344808,0,"SRRT","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000288258",0.0464113110388596,0.789473684210526,-0.018567884030445,0.064287537198638,0.0649791950693046,0.0110613674623829,0,"BX470111.1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000226457",-0.106875486379372,0.973684210526316,-0.227493483361775,-0.0385956706482058,0.120617996982403,0.0160581891522492,0,"RPL22P3","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000138834",0.0454600520847142,0.657894736842105,-0.0898997769314946,0.119927216220712,0.135359829016209,0.017374795128824,0,"MAPK8IP3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000090905",-0.0425790997027732,0.473684210526316,-0.129403095548484,0.00316402980038048,0.0868239958457111,0.0137201106722275,0,"TNRC6A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000196792",-0.0290590712316,0.736842105263158,-0.162817906467205,0.095351326069704,0.133758835235605,0.0116920750236016,0,"STRN3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000259865",-0.31740602554138,1,-0.528191215585443,-0.234133328173994,0.210785190044064,0.0228029195130234,0,"AL390728.6","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000068354",0.0311408859020097,0.842105263157895,-0.10199695189677,0.0833668835692586,0.13313783779878,0.0173680761657265,0,"TBC1D25","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000101966",0.163175477638825,0.973684210526316,0.0451459876167729,0.299133114317026,0.135957636678201,0.0177521811755391,0,"XIAP","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000241973",0.116624053770907,0.973684210526316,0.0179579387849479,0.183282766276497,0.0986661149859594,0.0117638296534003,0,"PI4KA","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000172262",0.0227020770959289,0.868421052631579,-0.118017420113981,0.0828610691236649,0.14071949720991,0.0149636093362194,0,"ZNF131","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000128881",0.737487875041199,1,0.197433424144172,1.37738666600882,0.639898790967619,0.0449516526424339,0.0263157894736842,"TTBK2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000255730",0.220404142426704,1,0.162661369046345,0.243603139958147,0.0577427733803586,0.011467640612212,0,"AC011462.1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000204253",-0.132950199573131,1,-0.191487492049036,-0.100115154769562,0.0585372924759052,0.0105705544301066,0,"HNRNPCP2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000056998",0.276685695989869,1,0.162455318896184,0.637886400979451,0.361200704989582,0.0218331541729095,0,"GYG2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000137502",-0.197620300893378,1,-0.357303526728158,-0.11679681876784,0.159683225834779,0.0181321446246758,0,"RAB30","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000238084",0.0831572089677463,0.868421052631579,-0.0148154199197153,0.163027828309119,0.0979726288874616,0.012975698071929,0,"AL031284.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000116748",0.460226277115649,1,0.223319348228719,0.569428935340544,0.23690692888693,0.0251053556977442,0,"AMPD1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000138036",-0.00295049047555499,0.947368421052632,-0.107112422263921,0.0462691745930109,0.104161931788366,0.0131806714162674,0,"DYNC2LI1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000167916",-0.451264241934786,1,-0.846501656221579,-0.198219738517839,0.395237414286794,0.0391602115316755,0,"KRT24","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000136478",-0.0221052094744705,0.868421052631579,-0.142873135545848,0.0168220638108159,0.120767926071378,0.0103078547789622,0,"TEX2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000182093",0.0174050157463808,0.921052631578947,-0.0783368711685113,0.052505057964265,0.0957418869148921,0.00748326984076249,0,"GET1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000157110",0.105436760565135,0.842105263157895,-0.0235900480246295,0.206619155230547,0.129026808589764,0.024594917131536,0,"RBPMS","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000213211",0.142549290758198,0.947368421052632,-0.0125714639420616,0.63919273479294,0.496643444034742,0.0252158860690379,0,"KRT18P64","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000167202",0.258164887610916,1,0.192564941031342,0.297830746105612,0.0655999465795745,0.0121005542896947,0,"TBC1D2B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000104154",0.689544915822951,1,0.511389081943009,0.750444588581314,0.178155833879942,0.0158184120945829,0.184210526315789,"SLC30A4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000168883",-0.136952627030851,1,-0.188614356096123,-0.103103827735541,0.0516617290652718,0.00938636350282805,0,"USP39","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000161999",0.0668031951432305,0.763157894736842,-0.000376962806396765,0.0959613519077317,0.0671801579496273,0.0101060714741592,0,"JMJD8","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000279212",0.0177663822510829,0.710526315789474,-0.110651598152723,0.233765547740447,0.215999165489364,0.0283838649291758,0,"AL390961.3","TEC","MAPPED_EXACT_VERSION"
"ENSG00000132359",0.0858527543183078,0.894736842105263,-0.0730869941358126,0.234190893915541,0.15893974845412,0.0202665485283152,0,"RAP1GAP2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000164611",-0.176104341367618,1,-0.303606170131709,-0.0713448783070092,0.12750182876409,0.0269396486713764,0,"PTTG1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000198551",0.0563517370891273,0.552631578947369,-0.0524237522089069,0.0991409699628523,0.108775489298034,0.0135607372556044,0,"ZNF627","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000213487",0.0612657460899417,0.5,-0.136919747881123,0.269409359747653,0.208143613657711,0.0288099001958064,0,"ASS1P4","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000010310",0.167139280276505,0.947368421052632,-0.0566429642876219,0.612586159862373,0.445446879585868,0.0290799568352239,0,"GIPR","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000108395",-0.130190273140842,1,-0.230135288855378,-0.0825941346125619,0.0999450157145357,0.0107614213493161,0,"TRIM37","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000125482",-0.054889994150349,0.81578947368421,-0.173254080954528,-0.0396731434050015,0.118364086804179,0.00760519064500024,0,"TTF1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000283496",0.707006591535674,1,0.607633932048957,0.766059833587975,0.0993726594867175,0.0200017978422657,0,"ZNF511-PRAP1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000108961",-0.106148735099634,1,-0.161077549275507,-0.0703909540654509,0.0549288141758728,0.0114097515146153,0,"RANGRF","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000163219",-0.578573504758641,1,-0.779521421399266,-0.452779319859762,0.200947916640625,0.0166317100593953,0,"ARHGAP25","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000186994",0.248848213553665,0.973684210526316,-0.0513405725605696,0.382715950754494,0.300188786114235,0.0230964760802295,0,"KANK3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000106688",0.835160438079604,1,0.405258232729767,1.40348586085083,0.568325422771226,0.037897214477901,0,"SLC1A1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000272079",0.524014783153011,1,0.392174906305199,0.654965835190964,0.131839876847812,0.0232284546709002,0,"AC004233.2","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000226970",-0.0534006925851436,0.763157894736842,-0.144178985413934,0.00131126087506568,0.0907782928287902,0.0106353548046371,0,"NEDD8P1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000177337",-0.501452655040846,1,-0.583850251041384,-0.44590982711361,0.0823975960005379,0.0144390238406606,0,"DLGAP1-AS1","lncRNA","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000226051",0.635474604840478,1,0.225610733275411,0.815281079866425,0.409863871565067,0.0281631252665394,0,"ZNF503-AS1","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000177150",-0.311974784028062,1,-0.344390610048394,-0.264712762785704,0.047262021242359,0.0147207500262766,0,"FAM210A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000080822",-0.144468466775114,1,-0.276812467770379,-0.105679037501354,0.132344000995266,0.0181261686951996,0,"CLDND1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000243095",-0.0383691620201388,0.421052631578947,-0.229485150932592,0.144463658194021,0.191115988912453,0.0260531119286374,0,"RPL3P10","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000160959",-0.0759757695317003,0.973684210526316,-0.152766464347273,-0.0208754608844857,0.0767906948155731,0.0109078548646319,0,"LRRC14","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000116771",0.180467115368493,0.921052631578947,0.00747432766144127,0.517483803689867,0.337016688321373,0.026423210443117,0,"AGMAT","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000121716",0.0878545826395794,0.81578947368421,-0.141375198288486,0.20936367567311,0.229229780928066,0.0256313533653704,0,"PILRB","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000270933",0.206521853947234,1,0.10146248472999,0.402457886526777,0.195936032579543,0.0194642156358778,0,"AC010719.1","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000224597",0.0331535679665188,0.842105263157895,-0.0531808290912764,0.152678287551036,0.119524719584517,0.0170527295950973,0,"SVIL-AS1","transcribed_unprocessed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000263914",0.0656654252806217,0.710526315789474,-0.222318343493181,0.3868741475741,0.321208722293478,0.0291908063514144,0,"MTND2P13","unprocessed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000133106",-0.651350382703359,1,-0.96668005217332,-0.503496478539017,0.31532966946996,0.0212763647868839,0,"EPSTI1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000105618",-0.0607169026576631,0.921052631578947,-0.116424813596449,-0.0152445048180392,0.0557079109387854,0.011125552305032,0,"PRPF31","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000148344",-0.373184123308521,1,-0.6117825021153,-0.212336555743027,0.238598378806779,0.0342435187184426,0,"PTGES","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000165175",-0.0920600340373907,0.973684210526316,-0.153986643445338,-0.0310302495369349,0.0619266094079477,0.0139484929153878,0,"MID1IP1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000165458",0.197987542619139,1,0.0759164815541029,0.262310260091254,0.122071061065036,0.0122131164021514,0,"INPPL1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000244176",-0.0683813171108551,0.973684210526316,-0.107173327663995,0.0065530273603678,0.074934344471223,0.0110865568557573,0,"AP003733.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000239272",-0.235875577769433,1,-0.350942266515804,-0.16765590757336,0.11506668874637,0.0167069776121626,0,"RPL21P10","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000162959",-0.248555404298555,1,-0.318612614159879,-0.22256931455432,0.0700572098613246,0.00880544929667526,0,"MEMO1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000118903",-0.0503155588608053,0.736842105263158,-0.114332128787546,0.020178985600985,0.0704945444617902,0.0110781388160445,0,"BTF3P11","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000156831",-0.122368769815265,1,-0.236667847586321,-0.0965684880667316,0.114299077771057,0.0109533787378575,0,"NSMCE2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000163611",-0.026181430081413,0.81578947368421,-0.167544170389093,0.0539005738743255,0.14136274030768,0.0153221166193978,0,"SPICE1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000125812",0.0500398823506161,0.421052631578947,-0.0405207896243364,0.0878339856946952,0.0905606719749525,0.00729531706570157,0,"GZF1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000183853",0.33306939682474,1,0.124255669059776,0.472549352556184,0.208813727764964,0.0237273796123907,0,"KIRREL1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000211964",1.09310092333587,1,0.864889617611364,1.47587389995048,0.38277297661461,0.0900849282001076,0,"IGHV3-48","IG_V_gene","MAPPED_EXACT_VERSION"
"ENSG00000269918",-0.311773876395914,1,-0.42215794881638,-0.157621692438603,0.154152183957311,0.0183846347041622,0,"AF131215.6","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000088179",-0.0038559701101617,0.894736842105263,-0.261621361041543,0.0755688955181879,0.257765390931381,0.0175452855090979,0,"PTPN4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000172977",0.229929046078765,1,0.138477698543939,0.286411228697786,0.0914513475348255,0.0106130920831393,0,"KAT5","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000143570",0.14816953186651,1,0.0911695534781788,0.196912664020487,0.0569999783883314,0.0106673690608651,0,"SLC39A1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000153391",-0.0252521246834893,0.631578947368421,-0.129636894318803,0.0621397050109517,0.104384769635313,0.019285328382607,0,"INO80C","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000133422",0.0527996524300143,0.447368421052632,-0.0662048974504939,0.0704856995435685,0.119004549880508,0.0115825013579644,0,"MORC2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000285304",0.297181388981945,1,0.235686321932147,0.367226852779413,0.0700454637974677,0.0127000667168972,0,"Z83844.3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000242199",-0.525651851634142,1,-0.774209204197086,-0.300185414585061,0.248557352562944,0.0208647586275378,0,"AC022336.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000103051",0.0259482482963101,0.894736842105263,-0.0694787553074079,0.0837090738065193,0.0954270036037181,0.0110083803507857,0,"COG4","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000130684",-0.198507603029881,1,-0.358388097911115,-0.106266135441953,0.159880494881234,0.0186365733224292,0,"ZNF337","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000003147",0.394553295934708,1,0.230207596047501,0.490359947068452,0.164345699887207,0.0300243218920433,0,"ICA1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000078902",0.131652766729433,0.973684210526316,0.00480413984478707,0.234783839152202,0.126848626884646,0.0132983270035634,0,"TOLLIP","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000230799",-0.0469062583883344,0.315789473684211,-0.0876599441561488,0.0236524017003769,0.0705586600887114,0.0113168259233573,0,"AC007279.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000259133",-0.40573997419219,1,-0.708191507768384,-0.0682397503736055,0.337500223818585,0.0380542599224405,0,"AL161757.5","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000024862",0.192896690557039,0.973684210526316,0.00717199144025535,0.243264732987887,0.185724699116784,0.0209222208201012,0,"CCDC28A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000141576",0.553125246256961,1,0.354720440689562,0.821507830641874,0.268382584384912,0.0295746275949276,0,"RNF157","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000251484",0.0713318288421555,0.631578947368421,-0.0217267350922555,0.245190053024012,0.173858224181857,0.0219891606945455,0,"AL356488.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000155363",0.0214963500801419,0.894736842105263,-0.0638431106956399,0.0559861419174255,0.0853394607757818,0.0124871457108219,0,"MOV10","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000104059",0.620056854715867,1,0.5217681444232,0.980889802726481,0.360832948010613,0.0306278652772204,0,"FAM189A1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000130529",0.470094352288803,1,0.388237541908469,0.548901690870477,0.0818568103803343,0.0200154265440846,0,"TRPM4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000241399",-0.156788670051146,1,-0.313194806815796,-0.0855134127549575,0.15640613676465,0.01160311599895,0,"CD302","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000249774",0.0737514643868807,0.68421052631579,-0.0862457198018659,0.163300612447968,0.159997184188746,0.0184136549007964,0,"AC025458.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000169359",-0.0181378760562305,0.868421052631579,-0.084055091358939,0.0885462444913075,0.106684120547538,0.0158594006806118,0,"SLC33A1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000272405",0.343049028617334,1,0.225346875706562,0.612229936863234,0.2691809082459,0.0174646364867466,0,"AL365181.3","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000204876",-0.200399625654196,0.894736842105263,-0.983001448950108,1.93968189799652,2.14008152365071,0.102721022905502,0,"AC021218.1","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000197136",0.217355386758826,1,0.0837823388208365,0.374429923355813,0.157074536596986,0.0192838449746385,0,"PCNX3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000102575",-0.262327060710942,1,-0.356466752374729,-0.193643410424521,0.0941396916637862,0.0178515375223999,0,"ACP5","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000132170",0.309011148268006,1,0.192526903522341,0.535592396803734,0.226581248535728,0.0231192946860157,0,"PPARG","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000154451",-0.511328540547548,1,-0.699535368392724,-0.382212241136225,0.188206827845176,0.0236014646753775,0,"GBP5","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000149474",0.000138448882360493,0.973684210526316,-0.0996763030799565,0.041430137863025,0.099814751962317,0.0141608326088286,0,"KAT14","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000089775",-0.152086156930066,1,-0.236784336423271,-0.101480803738953,0.0846981794932045,0.0113828160358297,0,"ZBTB25","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000241993",-0.189316266258202,1,-0.317944229185781,-0.100814815084709,0.128627962927578,0.0215161570450075,0,"RPL38P1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000083817",-0.222338354523565,1,-0.271732625812674,-0.178863491759218,0.0493942712891089,0.01317502085155,0,"ZNF416","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000183258",0.0976325533963061,0.973684210526316,0.00915547430324348,0.179575377693751,0.0884770790930627,0.00787366238690739,0,"DDX41","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000103550",-0.0885450380900959,0.894736842105263,-0.207217689457617,0.0927274229974639,0.18127246108756,0.0182769929596357,0,"KNOP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000185567",0.404973626273646,1,0.187461317922357,0.510676270747363,0.217512308351289,0.0306589655184197,0,"AHNAK2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000140464",-0.304826230608395,1,-0.466656315991201,-0.224563754114551,0.161830085382807,0.0246869731457454,0,"PML","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000224061",-0.138084500443998,1,-0.21749879108693,-0.075008834744274,0.0794142906429321,0.017614650696558,0,"SRSF3P4","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000123358",0.673841660310327,1,0.236048932110249,0.950360960762315,0.437792728200078,0.0349064425278542,0,"NR4A1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000269244",-0.00818177565480514,0.868421052631579,-0.140086050327854,0.109634076191517,0.131904274673049,0.0188408946733617,0,"RPL23AP78","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000132906",-0.113861587676906,0.973684210526316,-0.244608105462397,0.0118446810807182,0.130746517785491,0.0142960606488231,0,"CASP9","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000258613",-0.132196515057471,0.973684210526316,-0.283279381311007,-0.0402326606141171,0.151082866253536,0.0222408955969658,0,"RPL21P7","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000171865",-0.0125423641586085,0.842105263157895,-0.137120384121011,0.129877741703231,0.14242010586184,0.0177913296135423,0,"RNASEH1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000141873",0.0817354422548388,0.894736842105263,0.000755888962252542,0.140422819478232,0.0809795532925862,0.0115224548626841,0,"SLC39A3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000070669",-0.125515293803348,0.973684210526316,-0.208174072507003,-0.0356367031753041,0.0898785906280442,0.0117492604216689,0,"ASNS","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000129355",0.0236438612973087,0.763157894736842,-0.167502556203796,0.0812243397298089,0.191146417501105,0.0220893782963993,0,"CDKN2D","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000185745",-0.341593733113145,0.973684210526316,-0.659462442018143,0.0712522337896258,0.412845966902771,0.0332474051709449,0,"IFIT1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000240752",0.0801532428029955,0.789473684210526,-0.139501523480462,0.217337067863503,0.219654766283457,0.0134927054465723,0,"AC055731.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000227753",-0.128465204327246,0.973684210526316,-0.217004874463254,-0.0304488522105592,0.0980163521166869,0.0210392913245044,0,"AC023194.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000160972",0.423385870609608,1,0.344004801589875,0.477764605133094,0.0793810690197331,0.0137345134235243,0,"PPP1R16A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000225183",-0.0474118853841914,0.421052631578947,-0.127561347934027,0.128232207763227,0.175644093147418,0.0158847345422685,0,"AL353898.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000183604",-0.11452399042436,1,-0.157579057229281,-0.0804075411070783,0.0430550668049204,0.0137077040264585,0,"SMG1P5","transcribed_unprocessed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000274717",1.05941811456293,1,0.595137699857947,1.92246806562517,0.863049951062236,0.0459005988442913,0,"AL049757.2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000111727",0.0607595145237638,0.68421052631579,-0.0667693867312418,0.104334484313496,0.127528901255006,0.0112022117877978,0,"HCFC2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000143033",-0.147997754052908,1,-0.311853804760696,-0.0786405217938524,0.163856050707787,0.0156984749184197,0,"MTF2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000011523",0.142042559718579,0.973684210526316,0.0115253826482232,0.20086871921993,0.130517177070356,0.0149072684965761,0,"CEP68","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000106246",0.233302487682372,0.973684210526316,0.0345088275522111,0.377714071612162,0.198793660130161,0.0160406948910117,0,"PTCD1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000214457",-0.00307114280449842,0.868421052631579,-0.125746685718737,0.0500561872634672,0.122675542914239,0.0176298106837289,0,"RPL7P29","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000115365",0.0143187326587642,0.947368421052632,-0.121153967807415,0.0353384120742979,0.135472700466179,0.00991219548658348,0,"LANCL1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000136319",-0.127079587710201,1,-0.261841091538389,-0.0761457188248722,0.134761503828188,0.0100633907090317,0,"TTC5","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000173276",-0.070209501213395,0.789473684210526,-0.231277033465064,0.00613682109998739,0.161067532251669,0.0241780307160787,0,"ZBTB21","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000251615",0.243076576748677,1,0.0826384423382843,0.358581817888604,0.160438134410393,0.0246438660153219,0,"AC104825.1","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000155324",-0.163091795723218,1,-0.248563156830491,-0.0681436150127969,0.0949481807104209,0.0191904018968036,0,"GRAMD2B","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000214629",-0.123526268594179,1,-0.17834315970308,-0.0604513366585373,0.0630749319356415,0.0123124727035825,0,"RPSAP6","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000115107",0.0117767663379002,0.81578947368421,-0.120678390462091,0.128960449589986,0.132455156799992,0.0216849491769803,0,"STEAP3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
